LATITUDE,LONGITUDE,SITE_CLASS,VS30
-32.945,151.557,C,560
-32.947,151.557,C,560
-32.995,151.557,C,560
-32.997,151.557,C,560
-32.999,151.557,C,560
-33.001,151.557,C,560
-33.003,151.557,C,560
-33.005,151.557,C,560
-32.905,151.555,C,560
-32.929,151.555,C,560
-32.931,151.555,C,560
-32.933,151.555,C,560
-32.935,151.555,C,560
-32.945,151.555,C,560
-32.947,151.555,C,560
-32.993,151.555,C,560
-32.995,151.555,C,560
-32.997,151.555,C,560
-32.999,151.555,C,560
-33.001,151.555,C,560
-33.003,151.555,C,560
-33.005,151.555,C,560
-32.905,151.553,C,560
-32.929,151.553,C,560
-32.931,151.553,C,560
-32.933,151.553,C,560
-32.935,151.553,C,560
-32.945,151.553,C,560
-32.947,151.553,C,560
-32.949,151.553,C,560
-32.991,151.553,C,560
-32.993,151.553,C,560
-32.995,151.553,C,560
-33.007,151.553,C,560
-33.009,151.553,C,560
-33.061,151.553,C,560
-32.927,151.551,C,560
-32.929,151.551,C,560
-32.931,151.551,C,560
-32.933,151.551,C,560
-32.945,151.551,C,560
-32.947,151.551,C,560
-32.949,151.551,C,560
-32.951,151.551,C,560
-32.989,151.551,C,560
-32.991,151.551,C,560
-32.995,151.551,C,560
-33.011,151.551,C,560
-33.061,151.551,C,560
-32.927,151.549,C,560
-32.929,151.549,C,560
-32.931,151.549,C,560
-32.933,151.549,C,560
-32.947,151.549,C,560
-32.951,151.549,C,560
-32.987,151.549,C,560
-32.993,151.549,C,560
-32.995,151.549,C,560
-32.997,151.549,C,560
-33.011,151.549,C,560
-33.059,151.549,C,560
-33.061,151.549,C,560
-32.927,151.547,C,560
-32.929,151.547,C,560
-32.933,151.547,C,560
-32.935,151.547,C,560
-32.947,151.547,C,560
-32.953,151.547,C,560
-32.987,151.547,C,560
-32.997,151.547,C,560
-33.013,151.547,C,560
-33.057,151.547,C,560
-33.059,151.547,C,560
-33.067,151.547,C,560
-33.069,151.547,C,560
-32.925,151.545,C,560
-32.927,151.545,C,560
-32.929,151.545,C,560
-32.953,151.545,C,560
-32.955,151.545,C,560
-32.983,151.545,C,560
-32.985,151.545,C,560
-32.997,151.545,C,560
-33.055,151.545,C,560
-33.065,151.545,C,560
-32.921,151.543,C,560
-32.923,151.543,C,560
-32.925,151.543,C,560
-32.929,151.543,C,560
-32.955,151.543,C,560
-32.981,151.543,C,560
-32.997,151.543,C,560
-32.999,151.543,C,560
-33.067,151.543,C,560
-33.069,151.543,C,560
-33.071,151.543,C,560
-32.923,151.541,C,560
-32.929,151.541,C,560
-32.955,151.541,C,560
-32.979,151.541,C,560
-32.999,151.541,C,560
-33.001,151.541,C,560
-33.061,151.541,C,560
-33.063,151.541,C,560
-33.065,151.541,C,560
-33.069,151.541,C,560
-33.071,151.541,C,560
-32.923,151.539,C,560
-32.955,151.539,C,560
-32.997,151.539,C,560
-32.999,151.539,C,560
-33.001,151.539,C,560
-33.003,151.539,C,560
-33.061,151.539,C,560
-33.063,151.539,C,560
-33.065,151.539,C,560
-32.953,151.537,C,560
-32.955,151.537,C,560
-32.995,151.537,C,560
-32.997,151.537,C,560
-32.999,151.537,C,560
-33.005,151.537,C,560
-33.059,151.537,C,560
-33.065,151.537,C,560
-32.947,151.535,C,560
-32.949,151.535,C,560
-32.951,151.535,C,560
-32.953,151.535,C,560
-32.955,151.535,C,560
-32.993,151.535,C,560
-32.999,151.535,C,560
-33.065,151.535,C,560
-32.955,151.533,C,560
-32.993,151.533,C,560
-32.999,151.533,C,560
-32.993,151.531,C,560
-32.991,151.529,C,560
-32.993,151.529,C,560
-33.167,151.529,C,560
-33.169,151.529,C,560
-32.991,151.527,C,560
-32.993,151.527,C,560
-33.169,151.527,C,560
-33.171,151.527,C,560
-33.179,151.527,C,560
-32.987,151.525,C,560
-32.989,151.525,C,560
-32.991,151.525,C,560
-32.993,151.525,C,560
-33.167,151.525,C,560
-33.169,151.525,C,560
-33.171,151.525,C,560
-33.173,151.525,C,560
-33.175,151.525,C,560
-33.177,151.525,C,560
-33.179,151.525,C,560
-33.181,151.525,C,560
-32.985,151.523,C,560
-32.987,151.523,C,560
-32.989,151.523,C,560
-32.991,151.523,C,560
-32.993,151.523,C,560
-33.155,151.523,C,560
-33.163,151.523,C,560
-33.165,151.523,C,560
-33.167,151.523,C,560
-33.169,151.523,C,560
-33.171,151.523,C,560
-33.173,151.523,C,560
-33.175,151.523,C,560
-33.177,151.523,C,560
-33.179,151.523,C,560
-33.181,151.523,C,560
-32.989,151.521,C,560
-32.991,151.521,C,560
-33.125,151.521,C,560
-33.157,151.521,C,560
-33.159,151.521,C,560
-33.161,151.521,C,560
-33.163,151.521,C,560
-33.165,151.521,C,560
-33.167,151.521,C,560
-33.169,151.521,C,560
-33.171,151.521,C,560
-33.173,151.521,C,560
-33.175,151.521,C,560
-32.989,151.519,C,560
-32.991,151.519,C,560
-33.127,151.519,C,560
-33.129,151.519,C,560
-33.157,151.519,C,560
-33.159,151.519,C,560
-33.161,151.519,C,560
-33.163,151.519,C,560
-33.165,151.519,C,560
-33.171,151.519,C,560
-33.175,151.519,C,560
-32.989,151.517,C,560
-32.991,151.517,C,560
-33.123,151.517,C,560
-33.127,151.517,C,560
-33.157,151.517,C,560
-33.159,151.517,C,560
-33.161,151.517,C,560
-33.163,151.517,C,560
-33.165,151.517,C,560
-33.183,151.517,C,560
-32.991,151.515,C,560
-33.107,151.515,C,560
-33.109,151.515,C,560
-33.119,151.515,C,560
-33.121,151.515,C,560
-33.123,151.515,C,560
-33.127,151.515,C,560
-33.141,151.515,C,560
-33.159,151.515,C,560
-33.161,151.515,C,560
-33.163,151.515,C,560
-33.165,151.515,C,560
-33.167,151.515,C,560
-33.169,151.515,C,560
-33.183,151.515,C,560
-33.185,151.515,C,560
-32.991,151.513,C,560
-33.099,151.513,C,560
-33.105,151.513,C,560
-33.107,151.513,C,560
-33.117,151.513,C,560
-33.121,151.513,C,560
-33.123,151.513,C,560
-33.127,151.513,C,560
-33.139,151.513,C,560
-33.141,151.513,C,560
-33.163,151.513,C,560
-33.165,151.513,C,560
-33.167,151.513,C,560
-33.181,151.513,C,560
-33.183,151.513,C,560
-33.185,151.513,C,560
-33.187,151.513,C,560
-32.991,151.511,C,560
-33.099,151.511,C,560
-33.101,151.511,C,560
-33.103,151.511,C,560
-33.105,151.511,C,560
-33.117,151.511,C,560
-33.119,151.511,C,560
-33.121,151.511,C,560
-33.123,151.511,C,560
-33.125,151.511,C,560
-33.135,151.511,C,560
-33.139,151.511,C,560
-33.141,151.511,C,560
-33.163,151.511,C,560
-33.165,151.511,C,560
-33.167,151.511,C,560
-33.169,151.511,C,560
-33.181,151.511,C,560
-33.183,151.511,C,560
-33.185,151.511,C,560
-33.187,151.511,C,560
-33.079,151.509,C,560
-33.099,151.509,C,560
-33.101,151.509,C,560
-33.103,151.509,C,560
-33.105,151.509,C,560
-33.115,151.509,C,560
-33.117,151.509,C,560
-33.135,151.509,C,560
-33.137,151.509,C,560
-33.139,151.509,C,560
-33.141,151.509,C,560
-33.161,151.509,C,560
-33.163,151.509,C,560
-33.169,151.509,C,560
-33.171,151.509,C,560
-33.181,151.509,C,560
-33.183,151.509,C,560
-33.185,151.509,C,560
-33.009,151.507,C,560
-33.067,151.507,C,560
-33.099,151.507,C,560
-33.101,151.507,C,560
-33.103,151.507,C,560
-33.115,151.507,C,560
-33.135,151.507,C,560
-33.137,151.507,C,560
-33.139,151.507,C,560
-33.141,151.507,C,560
-33.143,151.507,C,560
-33.161,151.507,C,560
-33.163,151.507,C,560
-33.183,151.507,C,560
-33.185,151.507,C,560
-33.009,151.505,C,560
-33.011,151.505,C,560
-33.061,151.505,C,560
-33.063,151.505,C,560
-33.065,151.505,C,560
-33.067,151.505,C,560
-33.077,151.505,C,560
-33.115,151.505,C,560
-33.139,151.505,C,560
-33.141,151.505,C,560
-33.143,151.505,C,560
-33.145,151.505,C,560
-33.161,151.505,C,560
-33.163,151.505,C,560
-33.183,151.505,C,560
-33.185,151.505,C,560
-33.009,151.503,C,560
-33.011,151.503,C,560
-33.013,151.503,C,560
-33.015,151.503,C,560
-33.017,151.503,C,560
-33.019,151.503,C,560
-33.069,151.503,C,560
-33.071,151.503,C,560
-33.073,151.503,C,560
-33.075,151.503,C,560
-33.105,151.503,C,560
-33.141,151.503,C,560
-33.143,151.503,C,560
-33.145,151.503,C,560
-33.147,151.503,C,560
-33.161,151.503,C,560
-33.163,151.503,C,560
-33.185,151.503,C,560
-33.187,151.503,C,560
-33.015,151.501,C,560
-33.017,151.501,C,560
-33.019,151.501,C,560
-33.021,151.501,C,560
-33.023,151.501,C,560
-33.025,151.501,C,560
-33.031,151.501,C,560
-33.073,151.501,C,560
-33.075,151.501,C,560
-33.077,151.501,C,560
-33.115,151.501,C,560
-33.117,151.501,C,560
-33.161,151.501,C,560
-33.163,151.501,C,560
-33.185,151.501,C,560
-33.187,151.501,C,560
-33.019,151.499,C,560
-33.021,151.499,C,560
-33.025,151.499,C,560
-33.027,151.499,C,560
-33.029,151.499,C,560
-33.031,151.499,C,560
-33.033,151.499,C,560
-33.035,151.499,C,560
-33.075,151.499,C,560
-33.081,151.499,C,560
-33.115,151.499,C,560
-33.117,151.499,C,560
-33.163,151.499,C,560
-33.165,151.499,C,560
-33.169,151.499,C,560
-33.171,151.499,C,560
-33.173,151.499,C,560
-33.175,151.499,C,560
-33.181,151.499,C,560
-33.183,151.499,C,560
-33.185,151.499,C,560
-33.031,151.497,C,560
-33.033,151.497,C,560
-33.035,151.497,C,560
-33.073,151.497,C,560
-33.075,151.497,C,560
-33.081,151.497,C,560
-33.117,151.497,C,560
-33.163,151.497,C,560
-33.165,151.497,C,560
-33.167,151.497,C,560
-33.169,151.497,C,560
-33.171,151.497,C,560
-33.181,151.497,C,560
-33.185,151.497,C,560
-33.033,151.495,C,560
-33.035,151.495,C,560
-33.037,151.495,C,560
-33.081,151.495,C,560
-33.117,151.495,C,560
-33.125,151.495,C,560
-33.159,151.495,C,560
-33.161,151.495,C,560
-33.163,151.495,C,560
-33.165,151.495,C,560
-33.167,151.495,C,560
-33.169,151.495,C,560
-33.171,151.495,C,560
-33.173,151.495,C,560
-33.019,151.493,C,560
-33.021,151.493,C,560
-33.033,151.493,C,560
-33.035,151.493,C,560
-33.037,151.493,C,560
-33.039,151.493,C,560
-33.079,151.493,C,560
-33.083,151.493,C,560
-33.127,151.493,C,560
-33.159,151.493,C,560
-33.167,151.493,C,560
-33.169,151.493,C,560
-33.179,151.493,C,560
-33.019,151.491,C,560
-33.021,151.491,C,560
-33.023,151.491,C,560
-33.025,151.491,C,560
-33.027,151.491,C,560
-33.029,151.491,C,560
-33.031,151.491,C,560
-33.033,151.491,C,560
-33.035,151.491,C,560
-33.037,151.491,C,560
-33.039,151.491,C,560
-33.041,151.491,C,560
-33.079,151.491,C,560
-33.081,151.491,C,560
-33.127,151.491,C,560
-33.159,151.491,C,560
-33.165,151.491,C,560
-33.167,151.491,C,560
-33.169,151.491,C,560
-33.021,151.489,C,560
-33.025,151.489,C,560
-33.027,151.489,C,560
-33.029,151.489,C,560
-33.031,151.489,C,560
-33.033,151.489,C,560
-33.035,151.489,C,560
-33.037,151.489,C,560
-33.039,151.489,C,560
-33.041,151.489,C,560
-33.043,151.489,C,560
-33.079,151.489,C,560
-33.167,151.489,C,560
-33.169,151.489,C,560
-33.171,151.489,C,560
-33.033,151.487,C,560
-33.035,151.487,C,560
-33.039,151.487,C,560
-33.041,151.487,C,560
-33.043,151.487,C,560
-33.045,151.487,C,560
-33.047,151.487,C,560
-33.081,151.487,C,560
-33.085,151.487,C,560
-33.169,151.487,C,560
-33.171,151.487,C,560
-33.173,151.487,C,560
-33.033,151.485,C,560
-33.035,151.485,C,560
-33.041,151.485,C,560
-33.043,151.485,C,560
-33.045,151.485,C,560
-33.047,151.485,C,560
-33.059,151.485,C,560
-33.081,151.485,C,560
-33.083,151.485,C,560
-33.085,151.485,C,560
-33.087,151.485,C,560
-33.165,151.485,C,560
-33.167,151.485,C,560
-33.171,151.485,C,560
-33.179,151.485,C,560
-33.035,151.483,C,560
-33.045,151.483,C,560
-33.047,151.483,C,560
-33.049,151.483,C,560
-33.051,151.483,C,560
-33.061,151.483,C,560
-33.063,151.483,C,560
-33.083,151.483,C,560
-33.085,151.483,C,560
-33.087,151.483,C,560
-33.089,151.483,C,560
-33.095,151.483,C,560
-33.097,151.483,C,560
-33.163,151.483,C,560
-33.165,151.483,C,560
-33.167,151.483,C,560
-33.169,151.483,C,560
-33.171,151.483,C,560
-33.173,151.483,C,560
-33.175,151.483,C,560
-33.179,151.483,C,560
-33.187,151.483,C,560
-33.035,151.481,C,560
-33.045,151.481,C,560
-33.047,151.481,C,560
-33.049,151.481,C,560
-33.051,151.481,C,560
-33.053,151.481,C,560
-33.055,151.481,C,560
-33.057,151.481,C,560
-33.061,151.481,C,560
-33.083,151.481,C,560
-33.085,151.481,C,560
-33.089,151.481,C,560
-33.091,151.481,C,560
-33.097,151.481,C,560
-33.099,151.481,C,560
-33.159,151.481,C,560
-33.161,151.481,C,560
-33.163,151.481,C,560
-33.165,151.481,C,560
-33.167,151.481,C,560
-33.169,151.481,C,560
-33.173,151.481,C,560
-33.183,151.481,C,560
-33.185,151.481,C,560
-33.033,151.479,C,560
-33.035,151.479,C,560
-33.047,151.479,C,560
-33.049,151.479,C,560
-33.051,151.479,C,560
-33.055,151.479,C,560
-33.057,151.479,C,560
-33.059,151.479,C,560
-33.061,151.479,C,560
-33.091,151.479,C,560
-33.093,151.479,C,560
-33.097,151.479,C,560
-33.099,151.479,C,560
-33.163,151.479,C,560
-33.165,151.479,C,560
-33.173,151.479,C,560
-33.181,151.479,C,560
-33.035,151.477,C,560
-33.049,151.477,C,560
-33.061,151.477,C,560
-33.069,151.477,C,560
-33.089,151.477,C,560
-33.091,151.477,C,560
-33.093,151.477,C,560
-33.099,151.477,C,560
-33.159,151.477,C,560
-33.161,151.477,C,560
-33.163,151.477,C,560
-33.165,151.477,C,560
-33.167,151.477,C,560
-33.061,151.475,C,560
-33.063,151.475,C,560
-33.065,151.475,C,560
-33.067,151.475,C,560
-33.069,151.475,C,560
-33.071,151.475,C,560
-33.089,151.475,C,560
-33.091,151.475,C,560
-33.093,151.475,C,560
-33.099,151.475,C,560
-33.101,151.475,C,560
-33.103,151.475,C,560
-33.157,151.475,C,560
-33.159,151.475,C,560
-33.163,151.475,C,560
-33.165,151.475,C,560
-33.167,151.475,C,560
-33.175,151.475,C,560
-33.059,151.473,C,560
-33.061,151.473,C,560
-33.063,151.473,C,560
-33.065,151.473,C,560
-33.067,151.473,C,560
-33.069,151.473,C,560
-33.071,151.473,C,560
-33.089,151.473,C,560
-33.091,151.473,C,560
-33.093,151.473,C,560
-33.095,151.473,C,560
-33.099,151.473,C,560
-33.101,151.473,C,560
-33.103,151.473,C,560
-33.105,151.473,C,560
-33.159,151.473,C,560
-33.163,151.473,C,560
-33.165,151.473,C,560
-33.167,151.473,C,560
-33.169,151.473,C,560
-33.171,151.473,C,560
-33.061,151.471,C,560
-33.063,151.471,C,560
-33.071,151.471,C,560
-33.089,151.471,C,560
-33.091,151.471,C,560
-33.095,151.471,C,560
-33.097,151.471,C,560
-33.099,151.471,C,560
-33.101,151.471,C,560
-33.103,151.471,C,560
-33.157,151.471,C,560
-33.159,151.471,C,560
-33.163,151.471,C,560
-33.165,151.471,C,560
-33.167,151.471,C,560
-33.169,151.471,C,560
-33.171,151.471,C,560
-33.071,151.469,C,560
-33.073,151.469,C,560
-33.087,151.469,C,560
-33.089,151.469,C,560
-33.093,151.469,C,560
-33.095,151.469,C,560
-33.099,151.469,C,560
-33.101,151.469,C,560
-33.103,151.469,C,560
-33.163,151.469,C,560
-33.165,151.469,C,560
-33.167,151.469,C,560
-33.169,151.469,C,560
-33.171,151.469,C,560
-33.173,151.469,C,560
-33.071,151.467,C,560
-33.073,151.467,C,560
-33.075,151.467,C,560
-33.077,151.467,C,560
-33.079,151.467,C,560
-33.085,151.467,C,560
-33.087,151.467,C,560
-33.089,151.467,C,560
-33.099,151.467,C,560
-33.101,151.467,C,560
-33.103,151.467,C,560
-33.105,151.467,C,560
-33.107,151.467,C,560
-33.163,151.467,C,560
-33.165,151.467,C,560
-33.167,151.467,C,560
-33.169,151.467,C,560
-33.171,151.467,C,560
-33.075,151.465,C,560
-33.077,151.465,C,560
-33.079,151.465,C,560
-33.081,151.465,C,560
-33.083,151.465,C,560
-33.085,151.465,C,560
-33.091,151.465,C,560
-33.099,151.465,C,560
-33.101,151.465,C,560
-33.103,151.465,C,560
-33.105,151.465,C,560
-33.107,151.465,C,560
-33.109,151.465,C,560
-33.111,151.465,C,560
-33.163,151.465,C,560
-33.165,151.465,C,560
-33.167,151.465,C,560
-33.169,151.465,C,560
-33.171,151.465,C,560
-33.173,151.465,C,560
-33.075,151.463,C,560
-33.077,151.463,C,560
-33.079,151.463,C,560
-33.081,151.463,C,560
-33.083,151.463,C,560
-33.085,151.463,C,560
-33.101,151.463,C,560
-33.103,151.463,C,560
-33.105,151.463,C,560
-33.107,151.463,C,560
-33.109,151.463,C,560
-33.111,151.463,C,560
-33.167,151.463,C,560
-33.169,151.463,C,560
-33.171,151.463,C,560
-33.173,151.463,C,560
-33.175,151.463,C,560
-33.071,151.461,C,560
-33.073,151.461,C,560
-33.075,151.461,C,560
-33.077,151.461,C,560
-33.079,151.461,C,560
-33.081,151.461,C,560
-33.083,151.461,C,560
-33.091,151.461,C,560
-33.093,151.461,C,560
-33.103,151.461,C,560
-33.105,151.461,C,560
-33.107,151.461,C,560
-33.109,151.461,C,560
-33.111,151.461,C,560
-33.113,151.461,C,560
-33.127,151.461,C,560
-33.171,151.461,C,560
-33.173,151.461,C,560
-33.175,151.461,C,560
-33.075,151.459,C,560
-33.077,151.459,C,560
-33.079,151.459,C,560
-33.087,151.459,C,560
-33.089,151.459,C,560
-33.091,151.459,C,560
-33.093,151.459,C,560
-33.103,151.459,C,560
-33.105,151.459,C,560
-33.107,151.459,C,560
-33.109,151.459,C,560
-33.111,151.459,C,560
-33.113,151.459,C,560
-33.115,151.459,C,560
-33.123,151.459,C,560
-33.125,151.459,C,560
-33.127,151.459,C,560
-33.171,151.459,C,560
-33.173,151.459,C,560
-33.175,151.459,C,560
-33.085,151.457,C,560
-33.087,151.457,C,560
-33.089,151.457,C,560
-33.091,151.457,C,560
-33.105,151.457,C,560
-33.107,151.457,C,560
-33.109,151.457,C,560
-33.111,151.457,C,560
-33.113,151.457,C,560
-33.115,151.457,C,560
-33.117,151.457,C,560
-33.119,151.457,C,560
-33.121,151.457,C,560
-33.123,151.457,C,560
-33.171,151.457,C,560
-33.173,151.457,C,560
-33.175,151.457,C,560
-33.085,151.455,C,560
-33.087,151.455,C,560
-33.089,151.455,C,560
-33.091,151.455,C,560
-33.105,151.455,C,560
-33.109,151.455,C,560
-33.111,151.455,C,560
-33.113,151.455,C,560
-33.115,151.455,C,560
-33.117,151.455,C,560
-33.119,151.455,C,560
-33.121,151.455,C,560
-33.123,151.455,C,560
-33.125,151.455,C,560
-33.173,151.455,C,560
-33.175,151.455,C,560
-33.081,151.453,C,560
-33.083,151.453,C,560
-33.085,151.453,C,560
-33.087,151.453,C,560
-33.089,151.453,C,560
-33.091,151.453,C,560
-33.109,151.453,C,560
-33.111,151.453,C,560
-33.113,151.453,C,560
-33.115,151.453,C,560
-33.117,151.453,C,560
-33.119,151.453,C,560
-33.121,151.453,C,560
-33.123,151.453,C,560
-33.173,151.453,C,560
-33.175,151.453,C,560
-33.063,151.451,C,560
-33.067,151.451,C,560
-33.069,151.451,C,560
-33.071,151.451,C,560
-33.073,151.451,C,560
-33.075,151.451,C,560
-33.077,151.451,C,560
-33.079,151.451,C,560
-33.081,151.451,C,560
-33.083,151.451,C,560
-33.085,151.451,C,560
-33.087,151.451,C,560
-33.089,151.451,C,560
-33.111,151.451,C,560
-33.113,151.451,C,560
-33.115,151.451,C,560
-33.117,151.451,C,560
-33.119,151.451,C,560
-33.121,151.451,C,560
-33.123,151.451,C,560
-33.125,151.451,C,560
-33.127,151.451,C,560
-33.173,151.451,C,560
-33.175,151.451,C,560
-33.059,151.449,C,560
-33.061,151.449,C,560
-33.063,151.449,C,560
-33.065,151.449,C,560
-33.067,151.449,C,560
-33.069,151.449,C,560
-33.071,151.449,C,560
-33.073,151.449,C,560
-33.075,151.449,C,560
-33.077,151.449,C,560
-33.079,151.449,C,560
-33.081,151.449,C,560
-33.083,151.449,C,560
-33.087,151.449,C,560
-33.115,151.449,C,560
-33.117,151.449,C,560
-33.119,151.449,C,560
-33.121,151.449,C,560
-33.123,151.449,C,560
-33.125,151.449,C,560
-33.175,151.449,C,560
-33.057,151.447,C,560
-33.059,151.447,C,560
-33.061,151.447,C,560
-33.063,151.447,C,560
-33.065,151.447,C,560
-33.067,151.447,C,560
-33.069,151.447,C,560
-33.071,151.447,C,560
-33.073,151.447,C,560
-33.075,151.447,C,560
-33.077,151.447,C,560
-33.079,151.447,C,560
-33.085,151.447,C,560
-33.087,151.447,C,560
-33.089,151.447,C,560
-33.117,151.447,C,560
-33.119,151.447,C,560
-33.121,151.447,C,560
-33.123,151.447,C,560
-33.125,151.447,C,560
-33.059,151.445,C,560
-33.061,151.445,C,560
-33.065,151.445,C,560
-33.067,151.445,C,560
-33.069,151.445,C,560
-33.071,151.445,C,560
-33.073,151.445,C,560
-33.075,151.445,C,560
-33.077,151.445,C,560
-33.089,151.445,C,560
-33.119,151.445,C,560
-33.121,151.445,C,560
-33.123,151.445,C,560
-33.125,151.445,C,560
-33.059,151.443,C,560
-33.061,151.443,C,560
-33.069,151.443,C,560
-33.071,151.443,C,560
-33.073,151.443,C,560
-33.075,151.443,C,560
-33.077,151.443,C,560
-33.115,151.443,C,560
-33.119,151.443,C,560
-33.121,151.443,C,560
-33.123,151.443,C,560
-33.125,151.443,C,560
-33.059,151.441,C,560
-33.069,151.441,C,560
-33.071,151.441,C,560
-33.073,151.441,C,560
-33.075,151.441,C,560
-33.077,151.441,C,560
-33.079,151.441,C,560
-33.115,151.441,C,560
-33.117,151.441,C,560
-33.119,151.441,C,560
-33.121,151.441,C,560
-33.123,151.441,C,560
-33.125,151.441,C,560
-33.069,151.439,C,560
-33.071,151.439,C,560
-33.073,151.439,C,560
-33.075,151.439,C,560
-33.077,151.439,C,560
-33.079,151.439,C,560
-33.117,151.439,C,560
-33.119,151.439,C,560
-33.121,151.439,C,560
-33.123,151.439,C,560
-33.125,151.439,C,560
-33.127,151.439,C,560
-33.067,151.437,C,560
-33.069,151.437,C,560
-33.071,151.437,C,560
-33.073,151.437,C,560
-33.075,151.437,C,560
-33.077,151.437,C,560
-33.079,151.437,C,560
-33.081,151.437,C,560
-33.117,151.437,C,560
